imo,name,ship_type,dwt,dwt_size_class,efficiency_grade,flag_registry,technical_efficiency,co2_total_t,co2_per_distance_kg_nm,in_mrv
9453846,ANDRE REBOUCAS,Oil tanker,156520.0,Large (100-200k),E,Rio De Janeiro,EEXI (2.85 gCO₂/t·nm),15632.9,643.7,True
9461843,TORM GLORIA,Oil tanker,119456.0,Large (100-200k),E,Singapore,EEXI (3.24 gCO₂/t·nm),7525.5,444.4,True
9531648,TORM GRACE,Oil tanker,119456.0,Large (100-200k),E,Singapore,EEXI (3.24 gCO₂/t·nm),8512.7,393.8,True
9531636,TORM GEMMA,Oil tanker,119456.0,Large (100-200k),E,Singapore,EEXI (3.25 gCO₂/t·nm),976.7,812.6,True
9426312,TORM GITTE,Oil tanker,119456.0,Large (100-200k),E,Singapore,EEXI (3.24 gCO₂/t·nm),12669.9,414.0,True
9821706,ELANDRA SOUND,Oil tanker,115666.0,Large (100-200k),D,Monrovia,EEXI (3.27 gCO₂/t·nm),9836.3,372.8,True
9904871,TORM HELENE,Oil tanker,115575.0,Large (100-200k),C,Copenhagen,EEXI (2.87 gCO₂/t·nm),256.4,328.2,True
9402469,ANAVATOS II,Oil tanker,115459.0,Large (100-200k),E,Majuro,EEDI (3.73 gCO₂/t·nm),1187.8,1280.0,True
9823560,MARLIN LA PLATA,Oil tanker,114752.0,Large (100-200k),E,Majuro,EEXI (2.89 gCO₂/t·nm),14517.6,389.8,True
9547673,CASTRO ALVES,Oil tanker,114562.0,Large (100-200k),E,Rio De Janeiro,EEDI (3.56 gCO₂/t·nm),4274.4,396.3,True
9888730,FEZZAN,Oil tanker,114243.0,Large (100-200k),E,Valletta,EEDI (2.88 gCO₂/t·nm),4781.7,411.0,True
9740421,SEAENVOY,Oil tanker,113300.0,Large (100-200k),D,Hong Kong,EEXI (3.1 gCO₂/t·nm),8479.9,343.1,True
9740419,SEAODYSSEY,Oil tanker,113176.0,Large (100-200k),E,Hong Kong,EEDI (3.12 gCO₂/t·nm),3337.9,396.9,True
9874507,EBN HAWKEL,Oil tanker,112003.0,Large (100-200k),E,Valletta,EEDI (3.03 gCO₂/t·nm),14824.6,390.1,True
9732395,POLAR BRIGHT,Oil tanker,109999.0,Large (100-200k),D,Majuro,EEXI (3.38 gCO₂/t·nm),13046.6,381.6,True
9772022,PACIFIC RAWAN,Oil tanker,109999.0,Large (100-200k),E,Majuro,EEDI (2.93 gCO₂/t·nm),12882.5,434.5,True
9772010,PACIFIC ANNA,Oil tanker,109999.0,Large (100-200k),E,Majuro,EEDI (3.04 gCO₂/t·nm),11101.4,398.0,True
9389277,ZENOVIA LADY,Oil tanker,109999.0,Large (100-200k),E,Monrovia,EEXI (3.36 gCO₂/t·nm),5034.4,515.2,True
9721504,POLAR ACE,Oil tanker,109999.0,Large (100-200k),E,Majuro,EEXI (3.33 gCO₂/t·nm),2998.6,411.0,True
9722182,STI GRATITUDE,Oil tanker,109999.0,Large (100-200k),E,Majuro,EEXI (3.11 gCO₂/t·nm),2515.5,469.6,True
9712864,TORM HANNAH,Oil tanker,109999.0,Large (100-200k),D,Vejle,EEXI (3.15 gCO₂/t·nm),8510.3,369.7,True
9838228,STI LOBELIA,Oil tanker,109994.0,Large (100-200k),E,Majuro,EEXI (3.03 gCO₂/t·nm),15519.0,397.4,True
9686637,FRONT CHEETAH,Oil tanker,109900.0,Large (100-200k),D,Majuro,EEXI (3.02 gCO₂/t·nm),10973.5,377.3,True
9686649,FRONT COUGAR,Oil tanker,109896.0,Large (100-200k),D,Majuro,EEXI (3.03 gCO₂/t·nm),6849.0,371.9,True
9887815,FRONT FUTURE,Oil tanker,109896.0,Large (100-200k),D,Majuro,EEXI (3.25 gCO₂/t·nm),14431.0,367.0,True
9790995,FRONT CAPELLA,Oil tanker,109895.0,Large (100-200k),D,Majuro,EEXI (3.09 gCO₂/t·nm),5761.1,344.1,True
9745902,FRONT ALTAIR,Oil tanker,109894.0,Large (100-200k),D,Majuro,EEXI (3.07 gCO₂/t·nm),2318.7,385.7,True
9783423,RONG LIN WAN,Oil tanker,109783.0,Large (100-200k),D,Singapore,EEXI (3.05 gCO₂/t·nm),15892.4,386.7,True
9388728,OCEAN PHOENIX,Oil tanker,108940.0,Large (100-200k),E,Monrovia,EEXI (3.4 gCO₂/t·nm),3522.7,484.6,True
9410179,MINERVA PISCES,Oil tanker,105475.0,Large (100-200k),E,Valletta,EEXI (3.45 gCO₂/t·nm),11465.1,489.7,True
9469687,YASA AQUALINA,Oil tanker,105304.0,Large (100-200k),E,Majuro,EIV (4.57 gCO₂/t·nm),11112.4,463.4,True
9692478,T.KURUCESME,Oil tanker,105171.0,Large (100-200k),E,Istanbul,EEXI (3.44 gCO₂/t·nm),5877.7,456.4,True
9774343,GEM NO. 3,Oil tanker,79920.0,Panamax (60-100k),D,Panama,EEDI (4.19 gCO₂/t·nm),11490.6,348.1,True
9788394,ARISTARCHOS,Oil tanker,79905.0,Panamax (60-100k),C,Nassau,EEDI (4.21 gCO₂/t·nm),8149.3,308.6,True
9794848,ADVANTAGE PADOVA,Oil tanker,75111.0,Panamax (60-100k),C,Majuro,EEDI (4.05 gCO₂/t·nm),2362.0,312.8,True
9592680,TORM EMMA,Oil tanker,75022.0,Panamax (60-100k),D,Sæby,EEXI (3.96 gCO₂/t·nm),4766.9,346.7,True
9389564,ATHINA,Oil tanker,74999.0,Panamax (60-100k),E,Monrovia,EEXI (4.07 gCO₂/t·nm),2464.2,415.1,True
9791872,BRIGHT FUTURE,Oil tanker,74999.0,Panamax (60-100k),D,Luxembourg,EEDI (3.84 gCO₂/t·nm),139.8,347.0,True
9863235,HAFNIA NANJING,Oil tanker,74999.0,Panamax (60-100k),D,Singapore,EEXI (4.01 gCO₂/t·nm),1663.2,350.3,True
9830290,HAFNIA SHANGHAI,Oil tanker,74999.0,Panamax (60-100k),B,Valletta,EEXI (3.99 gCO₂/t·nm),7194.1,272.6,True
9778296,CIELO BIANCO,Oil tanker,74999.0,Panamax (60-100k),C,Monrovia,EEDI (3.78 gCO₂/t·nm),690.4,310.7,True
9326873,ALBARO,Oil tanker,74998.0,Panamax (60-100k),E,Majuro,EEXI (4.07 gCO₂/t·nm),229.9,773.4,True
9387970,AVRA PATROS,Oil tanker,74998.0,Panamax (60-100k),D,Monrovia,EEXI (4.07 gCO₂/t·nm),5962.0,379.0,True
9409479,SANMAR SONATINA,Oil tanker,74997.0,Panamax (60-100k),B,Singapore,EIV (7.13 gCO₂/t·nm),3250.6,289.3,True
9387281,ENERGY CENTAUR,Oil tanker,74995.0,Panamax (60-100k),E,Douglas,EEXI (4.06 gCO₂/t·nm),5485.7,428.1,True
9332640,CHRYSTAL ARCTIC,Oil tanker,74910.0,Panamax (60-100k),D,Majuro,EIV (4.08 gCO₂/t·nm),3441.2,386.0,True
9735610,HAFNIA EXPERIENCE,Oil tanker,74669.0,Panamax (60-100k),D,Singapore,EEXI (3.79 gCO₂/t·nm),592.7,340.5,True
9467811,HAFNIA AFRICA,Oil tanker,74540.0,Panamax (60-100k),D,Singapore,EEXI (4.08 gCO₂/t·nm),5400.9,380.1,True
9766217,HAFNIA NILE,Oil tanker,74189.0,Panamax (60-100k),C,Singapore,EEXI (4.09 gCO₂/t·nm),3893.6,314.8,True
9766190,HAFNIA KALLANG,Oil tanker,74189.0,Panamax (60-100k),B,Singapore,EEXI (4.09 gCO₂/t·nm),5998.0,287.9,True
9471329,FLAGSHIP SAGE,Oil tanker,74158.0,Panamax (60-100k),D,"Majuro, Marshall Islands",EEXI (4.09 gCO₂/t·nm),3263.7,357.8,True
9766205,HAFNIA TAGUS,Oil tanker,74151.0,Panamax (60-100k),B,Singapore,EEXI (4.09 gCO₂/t·nm),2868.2,282.8,True
9761956,SUNRISE,Oil tanker,74042.0,Panamax (60-100k),C,Monrovia,EEDI (3.88 gCO₂/t·nm),5126.4,319.3,True
9761944,SUNRAY,Oil tanker,74040.0,Panamax (60-100k),C,Monrovia,EEDI (3.9 gCO₂/t·nm),1887.6,323.7,True
9737527,STARLING,Oil tanker,74033.0,Panamax (60-100k),B,Singapore,EEXI (3.85 gCO₂/t·nm),1517.8,283.1,True
9327009,FAIR WINDS,Oil tanker,73976.0,Panamax (60-100k),E,Majuro,EIV (6 gCO₂/t·nm),9295.2,716.8,True
9334569,CHRYSTAL SKY,Oil tanker,73956.0,Panamax (60-100k),D,"Majuro, Marshall Islands",EIV (4.03 gCO₂/t·nm),3289.7,389.7,True
9327011,CAPOEIRA,Oil tanker,73948.0,Panamax (60-100k),D,Majuro,EEXI (4.1 gCO₂/t·nm),3114.6,386.3,True
9602710,TORM INTEGRITY,Oil tanker,73811.0,Panamax (60-100k),D,Vejle,EEXI (4.08 gCO₂/t·nm),2659.5,340.8,True
9358929,EVRIDIKI,Oil tanker,73740.0,Panamax (60-100k),D,Nassau,EEXI (4.11 gCO₂/t·nm),7515.7,366.0,True
9314181,DUBAI DIAMOND,Oil tanker,73672.0,Panamax (60-100k),D,"Majuro, Marshall Islands",EEXI (4.09 gCO₂/t·nm),3368.8,384.4,True
9351440,BELLINI,Oil tanker,73582.0,Panamax (60-100k),E,"Majuro, Marshall Islands",EIV (4.86 gCO₂/t·nm),1473.1,423.2,True
9314193,DUBAI GOLD,Oil tanker,73580.0,Panamax (60-100k),E,"Majuro, Marshall Islands",EEXI (4.07 gCO₂/t·nm),2059.2,407.2,True
9485629,UOG IOANNIS V,Oil tanker,73338.0,Panamax (60-100k),E,Majuro,EIV (4.98 gCO₂/t·nm),12243.5,434.5,True
9222132,LOVE,Oil tanker,72910.0,Panamax (60-100k),E,St.John'S,EIV (4.64 gCO₂/t·nm),254.7,885.8,True
9392482,TORM LOUISE,Oil tanker,53049.0,Handymax/Supramax (35-60k),C,Copenhagen,EEXI (4.81 gCO₂/t·nm),5324.7,322.4,True
9392468,TORM LOTTE,Oil tanker,52996.0,Handymax/Supramax (35-60k),B,Copenhagen,EEXI (4.82 gCO₂/t·nm),2386.9,282.9,True
9405899,MERSINI,Oil tanker,51753.0,Handymax/Supramax (35-60k),D,Panama,EEXI (4.84 gCO₂/t·nm),4809.4,344.4,True
9812743,HIGH TRANSPORTER,Oil tanker,51504.0,Handymax/Supramax (35-60k),B,Monrovia,EEDI (4.42 gCO₂/t·nm),3939.8,289.5,True
9590723,JAG PRACHI,Oil tanker,51486.0,Handymax/Supramax (35-60k),A,Mumbai,EEXI (4.86 gCO₂/t·nm),8929.7,263.0,True
9590711,SV WAKILI,Oil tanker,51441.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (4.8 gCO₂/t·nm),7727.5,295.8,True
9326512,AKTEA,Oil tanker,51371.0,Handymax/Supramax (35-60k),A,Valletta,EEXI (4.9 gCO₂/t·nm),3848.8,253.8,True
9315056,MTM MISSISSIPPI,Oil tanker,51182.0,Handymax/Supramax (35-60k),C,Singapore,EEXI (4.91 gCO₂/t·nm),5979.7,324.2,True
9351634,NAVE EQUINOX,Oil tanker,50922.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (6.03 gCO₂/t·nm),5015.3,334.8,True
9669914,GREEN PLANET,Oil tanker,50844.0,Handymax/Supramax (35-60k),C,Monrovia,EEDI (4.35 gCO₂/t·nm),3141.9,307.5,True
9396775,ELEGANT GRACE,Oil tanker,50698.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.93 gCO₂/t·nm),5677.5,277.2,True
9391505,VALROSSA,Oil tanker,50344.0,Handymax/Supramax (35-60k),C,Valletta,EIV (5.96 gCO₂/t·nm),5576.3,311.1,True
9439802,DAS,Oil tanker,50261.0,Handymax/Supramax (35-60k),C,Majuro,EIV (6.68 gCO₂/t·nm),1962.1,318.9,True
9892078,PACIFIC MOONSTONE,Oil tanker,50192.0,Handymax/Supramax (35-60k),A,Monrovia,EEDI (3.87 gCO₂/t·nm),2642.8,249.7,True
9423906,FLORA MARIS,Oil tanker,50179.0,Handymax/Supramax (35-60k),B,Panama,EEXI (4.96 gCO₂/t·nm),1959.5,274.8,True
9478688,PINE MEADOW,Oil tanker,50171.0,Handymax/Supramax (35-60k),E,Madeira,EIV (6.05 gCO₂/t·nm),2263.0,405.6,True
9788485,ST.NIKOLAI,Oil tanker,50129.0,Handymax/Supramax (35-60k),A,Singapore,EEDI (4.73 gCO₂/t·nm),2178.6,238.8,True
9953432,ATROTOS,Oil tanker,50113.0,Handymax/Supramax (35-60k),A,Majuro,EEDI (4.96 gCO₂/t·nm),3759.8,240.0,True
9788497,ST.PETRI,Oil tanker,50105.0,Handymax/Supramax (35-60k),B,Singapore,EIV (5.72 gCO₂/t·nm),7885.4,286.1,True
9468815,BOLERO,Oil tanker,50094.0,Handymax/Supramax (35-60k),E,Majuro,EEXI (4.96 gCO₂/t·nm),2133.3,767.1,True
9512185,PACCHA,Oil tanker,50091.0,Handymax/Supramax (35-60k),E,Majuro,EIV (6.66 gCO₂/t·nm),1338.9,393.9,True
9916616,CLEAROCEAN HICKORY,Oil tanker,49999.0,Handymax/Supramax (35-60k),C,Singapore,EEXI (4.1 gCO₂/t·nm),2011.0,299.4,True
9862932,PACIFIC SENTINEL,Oil tanker,49999.0,Handymax/Supramax (35-60k),B,Monrovia,EEDI (3.98 gCO₂/t·nm),9354.7,272.2,True
9465978,TORM ASLAUG,Oil tanker,49999.0,Handymax/Supramax (35-60k),B,Hobro,EEXI (4.95 gCO₂/t·nm),666.0,280.7,True
9466013,TORM AGNETE,Oil tanker,49999.0,Handymax/Supramax (35-60k),D,Venø,EEXI (4.95 gCO₂/t·nm),3074.1,345.1,True
9443152,TORM NEW ZEALAND,Oil tanker,49999.0,Handymax/Supramax (35-60k),B,Svendborg,EEXI (4.96 gCO₂/t·nm),2004.9,264.0,True
9657038,NAVE JUPITER,Oil tanker,49999.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.26 gCO₂/t·nm),8306.3,320.5,True
9459084,NAVE BELLATRIX,Oil tanker,49999.0,Handymax/Supramax (35-60k),C,Panama,EEXI (4.96 gCO₂/t·nm),3298.0,336.0,True
9797723,TORM SOVEREIGN,Oil tanker,49999.0,Handymax/Supramax (35-60k),A,Singapore,EEXI (4.09 gCO₂/t·nm),1521.6,201.0,True
9332315,MISHELL,Oil tanker,49999.0,Handymax/Supramax (35-60k),D,Panama,EEXI (4.96 gCO₂/t·nm),1253.4,366.0,True
9930519,PS STARS,Oil tanker,49999.0,Handymax/Supramax (35-60k),A,Majuro,EEDI (4.03 gCO₂/t·nm),4196.8,237.5,True
9433509,TORM ATLANTIC,Oil tanker,49999.0,Handymax/Supramax (35-60k),B,Årø,EEXI (4.95 gCO₂/t·nm),1884.3,276.8,True
9839105,STAVANGER POSEIDON,Oil tanker,49999.0,Handymax/Supramax (35-60k),A,Stavanger,EEDI (4.17 gCO₂/t·nm),846.0,232.1,True
9455703,HIGH SEAS,Oil tanker,49999.0,Handymax/Supramax (35-60k),C,Monrovia,EIV (5.4 gCO₂/t·nm),7820.9,314.5,True
9675509,HAFNIA LIONESS,Oil tanker,49999.0,Handymax/Supramax (35-60k),A,Singapore,EEXI (4.12 gCO₂/t·nm),3888.1,246.9,True
9798973,STRIMON,Oil tanker,49999.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (4.15 gCO₂/t·nm),2533.6,296.4,True
9890587,IOANNIS ZAFIRAKIS,Oil tanker,49999.0,Handymax/Supramax (35-60k),C,Nassau,EEXI (4.08 gCO₂/t·nm),8047.0,310.3,True
9447744,NH ERLE,Oil tanker,49999.0,Handymax/Supramax (35-60k),C,Bergen,EEXI (4.89 gCO₂/t·nm),8526.2,325.6,True
9709776,HAFNIA ANE,Oil tanker,49999.0,Handymax/Supramax (35-60k),B,Valletta,EEXI (4.39 gCO₂/t·nm),5654.2,284.4,True
9465966,TORM ALICE,Oil tanker,49999.0,Handymax/Supramax (35-60k),C,Singapore,EEXI (4.94 gCO₂/t·nm),9157.9,331.4,True
9836050,TORM SOLUTION,Oil tanker,49999.0,Handymax/Supramax (35-60k),B,Copenhagen,EEXI (4.37 gCO₂/t·nm),7774.5,273.3,True
9900825,CLEAROCEAN MAVERICK,Oil tanker,49999.0,Handymax/Supramax (35-60k),A,Monrovia,EEDI (4.44 gCO₂/t·nm),4426.5,249.6,True
9790361,ST. CLEMENS,Oil tanker,49998.0,Handymax/Supramax (35-60k),A,Panama,EEXI (4.14 gCO₂/t·nm),5159.0,213.5,True
9667928,GRACE FERRUM,Oil tanker,49997.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4.53 gCO₂/t·nm),4253.7,263.2,True
9793387,ORIENT INNOVATION,Oil tanker,49997.0,Handymax/Supramax (35-60k),A,Singapore,EEXI (4.2 gCO₂/t·nm),6939.6,227.7,True
9722625,HELLAS FIGHTER,Oil tanker,49997.0,Handymax/Supramax (35-60k),C,Valletta,EEDI (4.12 gCO₂/t·nm),6797.9,294.7,True
9479838,TURMOIL,Oil tanker,49997.0,Handymax/Supramax (35-60k),C,Panama,EEXI (4.94 gCO₂/t·nm),1695.0,312.5,True
9487469,NAVE TITAN,Oil tanker,49996.0,Handymax/Supramax (35-60k),D,Panama,EEXI (4.96 gCO₂/t·nm),1865.6,379.6,True
9660657,OCEAN VENTURE,Oil tanker,49995.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.27 gCO₂/t·nm),2949.6,367.6,True
9365386,OSCAR,Oil tanker,49995.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.93 gCO₂/t·nm),1131.6,397.5,True
9882396,SOLAR KATHERINE,Oil tanker,49990.0,Handymax/Supramax (35-60k),B,Panama,EEXI (4.54 gCO₂/t·nm),4163.7,272.3,True
9686728,STI REGINA,Oil tanker,49990.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.3 gCO₂/t·nm),1792.0,283.3,True
9882413,SOLAR MADELEIN,Oil tanker,49990.0,Handymax/Supramax (35-60k),A,Singapore,EEXI (4.51 gCO₂/t·nm),5790.7,232.0,True
9717761,TURQUOISE,Oil tanker,49990.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.19 gCO₂/t·nm),2958.7,264.9,True
9794422,STI DONALD C TRAUSCHT,Oil tanker,49990.0,Handymax/Supramax (35-60k),A,Majuro,EEXI (4.49 gCO₂/t·nm),5096.3,245.4,True
9704453,STI BLACK HAWK,Oil tanker,49990.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.52 gCO₂/t·nm),6380.4,288.3,True
9307827,MINERVA VIRGO,Oil tanker,49990.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (4.96 gCO₂/t·nm),10776.6,309.7,True
9704465,STI PONTIAC,Oil tanker,49990.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.46 gCO₂/t·nm),5738.6,277.7,True
9794446,STI JARDINS,Oil tanker,49990.0,Handymax/Supramax (35-60k),A,Majuro,EEXI (4.64 gCO₂/t·nm),4409.7,259.8,True
9669938,STI DUCHESSA,Oil tanker,49990.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.57 gCO₂/t·nm),11109.7,292.4,True
9854789,TORM SUBLIME,Oil tanker,49974.0,Handymax/Supramax (35-60k),B,Copenhagen,EEXI (4.37 gCO₂/t·nm),5648.5,267.3,True
9789257,ATLANTIC FALCON,Oil tanker,49951.0,Handymax/Supramax (35-60k),A,Majuro,EEDI (4.33 gCO₂/t·nm),4290.8,256.0,True
9854791,TORM SPLENDID,Oil tanker,49932.0,Handymax/Supramax (35-60k),A,Copenhagen,EEXI (4.39 gCO₂/t·nm),1816.8,255.0,True
9786190,MAERSK CRETE,Oil tanker,49919.0,Handymax/Supramax (35-60k),A,Roskilde,EEDI (3.89 gCO₂/t·nm),8557.1,246.3,True
9786176,MAERSK CEBU,Oil tanker,49919.0,Handymax/Supramax (35-60k),D,Skovshoved,EEDI (3.93 gCO₂/t·nm),2569.2,343.7,True
9786217,MAERSK CYPRUS,Oil tanker,49919.0,Handymax/Supramax (35-60k),A,Roskilde,EEDI (3.94 gCO₂/t·nm),3116.8,255.4,True
9786188,MAERSK CORSICA,Oil tanker,49919.0,Handymax/Supramax (35-60k),A,Skovshoved,EEDI (3.91 gCO₂/t·nm),7698.4,225.2,True
9718870,SILVER HEBA,Oil tanker,49897.0,Handymax/Supramax (35-60k),E,Hong Kong,EEDI (4.35 gCO₂/t·nm),733.1,420.4,True
9794721,HELLAS MARGARITA,Oil tanker,49879.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.94 gCO₂/t·nm),1901.9,264.5,True
9798076,HELLAS MARIANNA,Oil tanker,49850.0,Handymax/Supramax (35-60k),A,Valletta,EEXI (4.94 gCO₂/t·nm),3273.1,227.4,True
9934163,ALDER EXPRESS,Oil tanker,49832.0,Handymax/Supramax (35-60k),A,Majuro,EEXI (4.18 gCO₂/t·nm),2829.4,262.0,True
9798088,HELLAS CALAFIA,Oil tanker,49810.0,Handymax/Supramax (35-60k),A,Valletta,EEXI (4.92 gCO₂/t·nm),8292.5,263.2,True
9683403,SILVER HOUSTON,Oil tanker,49746.0,Handymax/Supramax (35-60k),B,Panama,EEXI (4.36 gCO₂/t·nm),5607.8,271.9,True
9718416,SILVER EBURNA,Oil tanker,49737.0,Handymax/Supramax (35-60k),C,"Majuro, Marshall Islands",EEDI (4.38 gCO₂/t·nm),6031.3,304.6,True
9682320,SILVER VALERIE,Oil tanker,49715.0,Handymax/Supramax (35-60k),A,Majuro,EEDI (4.41 gCO₂/t·nm),6358.3,252.9,True
9718076,MAERSK TOKYO,Oil tanker,49687.0,Handymax/Supramax (35-60k),A,Singapore,EEDI (4.14 gCO₂/t·nm),2732.7,225.0,True
9726475,TORM TROILUS,Oil tanker,49667.0,Handymax/Supramax (35-60k),A,Singapore,EEXI (4.07 gCO₂/t·nm),5307.4,258.1,True
9692363,SILVER MILLIE,Oil tanker,49642.0,Handymax/Supramax (35-60k),A,Majuro,EEDI (4.37 gCO₂/t·nm),5379.9,251.6,True
9706437,STI WESTMINSTER,Oil tanker,49558.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.56 gCO₂/t·nm),2938.2,305.3,True
9310692,JAG POOJA,Oil tanker,48539.0,Handymax/Supramax (35-60k),B,Mumbai,EEXI (4.99 gCO₂/t·nm),5286.6,282.7,True
9544607,JANINE K,Oil tanker,48045.0,Handymax/Supramax (35-60k),A,Valletta,EEXI (5.06 gCO₂/t·nm),3222.2,262.0,True
9581447,MAERSK MARU,Oil tanker,48020.0,Handymax/Supramax (35-60k),B,Singapore,EEXI (5.06 gCO₂/t·nm),3101.7,284.5,True
9555319,MAERSK MISSISSIPPI,Oil tanker,47990.0,Handymax/Supramax (35-60k),C,Singapore,EEXI (5.07 gCO₂/t·nm),5031.9,292.1,True
9315733,JAG PUSHPA,Oil tanker,47848.0,Handymax/Supramax (35-60k),B,Mumbai,EEXI (5.05 gCO₂/t·nm),1805.7,270.0,True
9367671,MINERVA MEDITERRANEA,Oil tanker,47522.0,Handymax/Supramax (35-60k),C,Valletta,EEXI (5.09 gCO₂/t·nm),5553.0,299.2,True
9829473,STI MARVEL,Oil tanker,47499.0,Handymax/Supramax (35-60k),A,Majuro,EEXI (4.13 gCO₂/t·nm),7310.6,263.4,True
9367695,HANSA SEALANCER,Oil tanker,47451.0,Handymax/Supramax (35-60k),A,Majuro,EEXI (5.09 gCO₂/t·nm),4783.1,263.4,True
9402782,OCEAN ELECTRA,Oil tanker,47377.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (5.1 gCO₂/t·nm),2246.0,326.4,True
9338814,JOYCE,Oil tanker,47344.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (5.1 gCO₂/t·nm),6908.2,288.7,True
9324459,COSMOGRAPH,Oil tanker,47326.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (5.1 gCO₂/t·nm),1285.7,346.8,True
9282510,DYLAN,Oil tanker,46874.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (5.12 gCO₂/t·nm),3045.9,290.5,True
9242326,MANILA I,Oil tanker,46839.0,Handymax/Supramax (35-60k),D,Panama,EEXI (5.13 gCO₂/t·nm),9028.5,368.9,True
9440033,TORM INDIA,Oil tanker,46838.0,Handymax/Supramax (35-60k),B,Copenhagen,EEXI (5.12 gCO₂/t·nm),8224.8,281.5,True
9288813,CHAMPION ENDURANCE,Oil tanker,46803.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (5.13 gCO₂/t·nm),6212.0,274.3,True
9484912,TORM ALLEGRO,Oil tanker,46184.0,Handymax/Supramax (35-60k),B,Dragør,EEXI (5.16 gCO₂/t·nm),2160.7,283.3,True
9411305,TORM CORRIDO,Oil tanker,46156.0,Handymax/Supramax (35-60k),C,Sæby,EEXI (5.15 gCO₂/t·nm),5819.6,297.2,True
9430272,YI BAO,Oil tanker,46105.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (5.1 gCO₂/t·nm),3708.4,324.2,True
9343194,TORM LEADER,Oil tanker,46070.0,Handymax/Supramax (35-60k),B,Marstal,EEXI (4.94 gCO₂/t·nm),3620.6,266.6,True
9724594,SEA NAVIGATOR,Oil tanker,45999.0,Handymax/Supramax (35-60k),B,Majuro,EEDI (4.97 gCO₂/t·nm),1601.6,266.4,True
9473717,CLEAN JUSTICE,Oil tanker,45998.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (5.17 gCO₂/t·nm),4103.2,312.4,True
9382073,ANTARES I,Oil tanker,45997.0,Handymax/Supramax (35-60k),A,Monrovia,EIV (6.51 gCO₂/t·nm),3361.8,250.7,True
9403322,ATLANTIC T,Oil tanker,45989.0,Handymax/Supramax (35-60k),E,Majuro,EEXI (5.17 gCO₂/t·nm),1294.4,413.3,True
9344007,HARDRADA,Oil tanker,45983.0,Handymax/Supramax (35-60k),A,Monrovia,EIV (7.67 gCO₂/t·nm),1153.2,256.1,True
9363467,MAMBO,Oil tanker,45967.0,Handymax/Supramax (35-60k),D,Majuro,EIV (6.82 gCO₂/t·nm),2925.8,336.6,True
9385831,ALCYONE T,Oil tanker,45951.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (5.17 gCO₂/t·nm),2885.9,279.7,True
9273351,ETERNAL SUNSHINE,Oil tanker,45915.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (5.18 gCO₂/t·nm),1991.5,308.8,True
9363780,TWINKLE STAR,Oil tanker,45750.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (5.18 gCO₂/t·nm),1543.9,341.0,True
9636632,MAERSK ADRIATIC,Oil tanker,37538.0,Handymax/Supramax (35-60k),B,Singapore,EEXI (5.68 gCO₂/t·nm),9338.1,278.0,True
9380594,STEEL,Oil tanker,37538.0,Handymax/Supramax (35-60k),D,"Majuro, Marshall Islands",EEXI (5.49 gCO₂/t·nm),2217.5,377.3,True
9363493,BOW HECTOR,Oil tanker,33694.0,Handysize (10-35k),B,Bergen,EEXI (6.02 gCO₂/t·nm),8717.3,266.6,True
9393010,BOW AGATHE,Oil tanker,33609.0,Handysize (10-35k),D,Bergen,EEXI (6.03 gCO₂/t·nm),8621.0,340.8,True
9341445,OM BORNEO,Oil tanker,29013.0,Handysize (10-35k),A,Monrovia,EEXI (6.44 gCO₂/t·nm),7444.7,236.0,True
9792010,SOUTHERN QUOKKA,Oil tanker,26077.0,Handysize (10-35k),A,Monrovia,EEXI (6.43 gCO₂/t·nm),1485.5,247.8,True
9542166,NV MINERVA,Oil tanker,19992.0,Handysize (10-35k),A,Panama,EEXI (7.77 gCO₂/t·nm),6478.9,233.7,True
9577630,BBC JUPITER,Other ship types,37135.0,Handymax/Supramax (35-60k),E,Saint John'S,Not Applicable,1052.6,267.4,True
